wellID,wellAPI,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,latitude,longitude,relativeLanding,percentInZone,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
Well462,4200000462,WCBU,10078.0,10078.0,2018.4166,19913864.0,23410896.0,77.862885,11120.5,36.35797,-113.24403,0.12782712,0.12782712,1,1,0,52,,,,,,297511.94,57164.73,0,0,97039.0,157671.0,232365.0,880.25806,591361.0,866601.0,1440003.0,6163.8066,142638.0,271340.0,415178.0,1350.2903,657341.94,1252102.5,4474918.0,1056.3099,1.3,0.76588404,0.06,1620.3484,1.3,0.71344393,0.06,7396.568,1.5,0.7912468,0.06512033,317.75296,121,125.16587,18.34452,62a9e54eb2ddf80001365b8b,629e707d31fd4e000111fe22,62a9321cf08d5a0001797a74,2478.7202,,2501.7659,0.5575215,2312.0,2312.0,0.125,0.16666667,0.33333334,0.0,1,912.53064,,954.1204,1.0146033,0.0,0.0,0.125,0.16666667,0.33333334,0.0,1,,,,,,,,,,,0,912.53064,,954.1204,0.85018575,0.0,2312.0,0.375,0.5,0.6666667,0.33333334,3,True,True,True,True,1975.9738,2322.9705,143.51039,65.22543,124.241165,444.02838,0.10481345,0.16078074,0.73393214,REEVES (DB),,Delaware,2018.0,2018.4166,1695.6255,2500.0,75.95893,,2,0.0,0.19214264,0.0,0.0,0.0,0.0,0.0,0.0,2.3229373,1.5365546,1.4499862,1.5903964,2.442078,0.6003954,1380.306,2001.0386,3262.8914,1470.2781,3262.8914,2001.0386,0.23852849,0.24687576,0.29067782,0.24341345,0.19739355,0.2719118,0.52596885,0.53182214,0.55424845,0.3953591,0.35279524,0.49358216,0.91595584,0.91947526,0.9890136,0.9885042,0.9952709,0.9601573,0.096952386,0.11684889,0.08595062,0.092295915,0.07863719,0.10498887
Well463,4200000463,TBSG4,6587.0,6587.0,2013.0834,,,49.209076,10555.833,36.431667000000004,-113.38778,0.25964904,0.25964904,0,0,1,108,1.0995038,1.4937103,1.0816883,0.8037196,Neutral,352121.0,51573.77,0,0,91298.0,154721.0,232668.0,625.9667,366312.0,601309.0,848331.0,2527.5667,333479.0,554123.0,842729.0,2326.8333,739056.75,3915720.5,2556435.0,751.16,1.1061225,0.6107393,0.06,2792.2,1.1458882,0.46812156,0.06,3033.08,1.3583019,0.6965744,0.065242015,322.3162,87,257.4188,90.27953,62a9e54eb2ddf80001365b8c,629e712f31fd4e0001121981,62a9322af08d5a000179857a,,,,,,,,,,,0,,,,,,,,,,,0,1835.8717,,1835.8784,1.053549,638.0,638.0,0.125,0.16666667,0.0,0.0,1,1835.8717,,1835.8784,1.053549,638.0,638.0,0.125,0.16666667,0.0,0.0,1,True,True,True,True,,,347.69833,112.199295,594.4619,388.1031,0.11403673,0.42389554,0.46046457,WARD (DB),,Delaware,2012.8334,2013.0834,2500.0,2500.0,,,3,0.0,0.14646603,0.0,0.0,0.0,0.0,0.0,0.0,3.035311,1.8550776,2.1980448,1.8222339,3.4545276,0.72472733,4133.4365,3195.1775,3122.0378,3507.6792,3122.0378,3195.1775,0.22132315,0.23296109,0.25675574,0.21562919,0.21242367,0.233715,0.5383341,0.49403092,0.5411207,0.33027533,0.30683812,0.40857285,0.8333956,0.8371302,0.87915295,0.9511643,0.9662889,0.92117244,0.0917381,0.10889734,0.07687853,0.08935941,0.079026245,0.10087079
Well464,4200000464,WCA,9552.0,9552.0,2018.6666,24976104.0,19748494.0,-101.11346,10629.218,36.341114000000005,-113.44428,0.30954513,0.30954513,3,3,1,136,1.5373828,1.6262921,1.5255067,0.6397122,Neutral,332756.84,51418.79,0,0,123221.0,167951.0,196666.0,802.0968,348543.0,471524.0,544345.0,2246.3225,230104.0,352564.0,493094.0,1336.5807,469210.22,1726726.4,1147680.1,962.5161,1.3,0.82809305,0.06,1603.8967,1.3,0.60685676,0.06,2695.5872,1.2428571,0.8538916,0.06512033,319.79257,60,100.56735,45.086414,62a9e54eb2ddf80001365b8d,629e709631fd4e000112060e,62a9321ef08d5a0001797c50,1461.98,,1462.4247,0.48193425,100.0,1438.0,0.125,0.16666667,0.0,0.0,2,626.8747,,664.5416,0.9866445,-84.0,-84.0,0.375,0.5,0.6666667,0.0,3,2471.5461,,2488.6096,0.8587762,181.0,181.0,0.125,0.16666667,0.0,0.33333334,1,626.8622,,664.52985,0.8616552,-84.0,1438.0,0.75,1.0,0.6666667,0.6666667,9,True,True,True,True,2614.7512,2067.4722,145.65376,49.121674,180.77118,120.150764,0.10076592,0.16791214,0.28220135,REEVES (DB),,Delaware,2018.5,2018.9166,1245.7382,1380.4553,23.589323,,2,0.0,0.15452361,0.0,0.0,0.0,0.0,0.0,0.0,3.4209673,1.6971866,1.4649708,1.3087518,2.796298,0.6022859,2231.7168,1971.9211,1312.1923,1907.8353,1312.1923,1971.9211,0.32222158,0.2696364,0.29961404,0.3446037,0.25041145,0.27300352,0.4585703,0.5539781,0.579436,0.32531354,0.3832953,0.5626964,0.92177176,0.87423724,0.9179452,0.9470457,0.919946,0.78063786,0.10538581,0.09806746,0.08090566,0.08897785,0.08609097,0.090172336
Well465,4200000465,WCA,4447.0,4447.0,2013.9166,,,80.002266,10678.361,36.323195,-113.407486,0.7127065,0.7127065,1,0,0,84,,,,,,345592.3,52718.188,0,0,38634.0,55072.0,75314.0,422.6129,75968.0,98651.0,118299.0,846.25806,45034.0,88039.0,134324.0,478.35483,224132.58,580500.56,289884.7,507.13547,1.2969518,0.82934296,0.06,574.02625,1.3,0.6371974,0.06,1015.5094,1.4549291,0.90497535,0.06828372,319.12827,121,40.71799,101.0116,62a9e54eb2ddf80001365b8e,629e6fe431fd4e000111e6c5,62a93215f08d5a0001797431,,,,,,,,,,,0,1505.8619,,1506.1958,0.86992955,-61.0,-61.0,0.125,0.16666667,0.0,0.0,1,,,,,,,,,,,0,1502.8058,,1503.1388,0.83846015,-61.0,61.0,0.25,0.33333334,0.0,0.0,2,True,True,True,True,,,141.72958,50.40085,130.53757,65.18657,0.114039905,0.12908168,0.22835831,REEVES (DB),,Delaware,2013.9166,2013.9166,1505.8619,1505.8619,,,2,0.0,0.15254445,0.0,0.0,0.0,0.0,0.0,0.0,2.9200525,1.7418649,1.0471672,1.5299824,2.54179,0.81129986,1919.9216,2034.2953,2041.431,2572.3716,2041.431,2034.2953,0.2875279,0.2721407,0.27045316,0.3112787,0.21707928,0.29787084,0.4621331,0.5469527,0.49665955,0.34675288,0.40144917,0.5008578,0.8283075,0.92944115,0.90213525,0.9599147,0.9892123,0.85493803,0.105182864,0.09559737,0.08913018,0.07889335,0.08861115,0.09990702
Well466,4200000466,WCA,3665.0,3665.0,2015.25,7847210.0,6653139.0,91.45134,10550.499,36.287707999999995,-113.44583,0.53032696,0.53032696,2,0,0,42,,,,,,407241.0,67041.85,0,0,62509.0,90164.0,131736.0,591.5484,90058.0,90058.0,127922.0,913.9677,102514.0,157337.0,211684.0,1292.7097,367569.03,496947.44,452583.16,709.8581,1.2595246,0.8019661,0.06,1551.2516,0.9632653,0.86453867,0.06,1096.7612,0.41428572,0.5462376,0.06512033,319.86508,132,67.12433,75.792816,62a9e54eb2ddf80001365b8f,629e700b31fd4e000111ea69,62a93216f08d5a000179749f,,,,,,,,,,,0,214.81308,587.39294,311.26236,0.86344343,0.0,0.0,0.375,0.33333334,0.0,1.0,2,,,,,,,,,,,0,214.80812,587.3929,311.2589,0.8316521,0.0,0.0,0.625,0.5,0.6666667,1.0,4,True,True,True,True,2141.1213,1815.3176,142.91714,100.29169,135.59276,123.4879,0.1936857,0.42326102,0.29925272,REEVES (DB),,Delaware,2014.8334,2015.25,137.72432,2500.0,,,2,0.0,0.16462451,0.0,0.0,0.0,0.0,0.0,0.0,2.9213626,1.5375589,1.3951291,1.2066282,2.6957662,0.4188961,1938.743,1953.9257,1754.8336,1582.3512,1754.8336,1953.9257,0.34793472,0.2871414,0.28640035,0.33491272,0.25348264,0.2757763,0.49707392,0.47839543,0.49656713,0.28505793,0.35280937,0.55188227,0.9412218,0.8537383,0.8866817,0.94419694,0.9574459,0.89406043,0.11166443,0.09897699,0.084525846,0.08849925,0.09115831,0.09965183
Well467,4200000467,WCA,9504.0,9504.0,2021.25,22521618.0,18811472.0,-89.82911,9928.817,36.305424,-113.65771,0.108622976,0.108622976,1,2,0,76,,,,,,294871.22,45970.895,0,0,70975.0,,,387.4516,0.0,,,0.0,125374.0,,,625.29034,748984.8,2559723.5,0.0,763.5097,1.3,0.6615053,0.06,1507.4674,1.3,0.45556352,0.06,,,,,318.77887,48,139.33652,16.979513,62a9e54eb2ddf80001365b90,629e711d31fd4e000112172d,62a93225f08d5a000179818b,,503.8041,508.3716,0.5847762,639.0,639.0,0.25,0.16666667,0.0,0.6666667,1,1151.1864,,1154.9116,0.6204109,0.0,0.0,0.125,0.16666667,0.0,0.0,1,,,,,,,,,,,0,1151.1864,503.8041,508.3716,0.67092454,0.0,639.0,0.5,0.5,0.0,0.6666667,3,True,True,True,True,2369.699,1979.3215,156.31602,78.80733,269.33118,0.0,0.08033562,0.158614,,REEVES (DB),,Delaware,2019.9166,2021.25,718.5807,936.56213,43.482548,20.99384,5,0.0,0.1559016,0.0,0.0,0.0,0.0,0.0,0.0,3.021025,1.6512917,1.4599316,1.8536829,2.785732,0.69175357,4034.2275,1602.9094,10891.9,9845.475,10891.9,1602.9094,0.2776404,0.24782166,0.27109307,0.27384895,0.15797265,0.22524363,0.53258723,0.55889976,0.6222433,0.49477237,0.52500176,0.4947467,0.78170115,0.9274215,0.690547,0.7402063,0.79487914,0.82679003,0.085997306,0.084898256,0.061748944,0.052545436,0.073488146,0.09373817
Well468,4200000468,TBSG4,3870.0,3870.0,2012.1666,1573844.0,1215102.6,47.43126,11064.088,36.6393,-113.4643,0.0700367,0.0700367,2,0,0,110,,,,,,349642.16,50813.164,0,0,37588.0,58297.0,83581.0,135.51724,76096.0,117507.0,163447.0,282.13794,70095.0,102074.0,137049.0,339.3871,255928.05,419363.6,397783.5,385.56,1.2897959,0.7505712,0.06,952.6,1.3,0.82809305,0.06,772.16003,1.5,0.8489276,0.059828263,351.24875,57,305.4179,23.001406,62a9e54eb2ddf80001365b91,629e713331fd4e00011219e1,62a93229f08d5a0001798520,,,,,,,,,,,0,1752.4352,,1754.1667,0.7339547,-29.0,0.0,0.25,0.33333334,0.0,0.0,2,,,,,,,,,,,0,1752.4352,,1754.1667,0.7636686,-29.0,29.0,0.25,0.33333334,0.0,0.0,4,True,True,True,True,406.67804,313.98,328.4193,66.13128,108.362686,102.78643,0.099627905,0.24614987,0.19952455,WARD (DB),,Delaware,2012.0,2012.1666,1897.7129,2500.0,,,4,0.0,0.14532906,0.0,0.0,0.0,0.0,0.0,0.0,2.0869029,1.8655267,1.6182265,1.935194,3.0204499,0.5886185,7728.8535,1962.2482,1136.2867,1370.9111,1136.2867,1962.2482,0.20977964,0.24161038,0.27249503,0.23856033,0.17413245,0.24953339,0.4696023,0.5134276,0.49021852,0.6297081,0.33705717,0.5504078,0.93875575,0.913958,0.8530122,0.97227335,0.8865795,0.8856274,0.117196724,0.10224315,0.075904,0.09546839,0.08578357,0.107655875
Well469,4200000469,TBSG4,9525.0,9525.0,2019.9166,,,78.063675,10479.367,36.362125,-113.296524,0.7307114,0.7307114,3,0,0,86,,,,,,376626.72,55283.37,0,0,140090.0,189824.0,247617.0,1016.35486,636187.0,785791.0,1415095.0,5080.7744,813208.0,1136949.0,1683379.0,6375.355,419396.9,4571925.0,5166350.5,1219.6259,0.86396223,0.8434204,0.06,7650.426,1.2985238,0.7799191,0.06,6096.929,1.5,0.7015272,0.06512033,317.09036,121,70.50795,191.32251,62a9e54eb2ddf80001365b92,629e710931fd4e0001121439,62a93224f08d5a0001798165,,,,,,,,,,,0,911.3875,,955.04486,0.9418764,0.0,0.0,0.375,0.5,0.0,0.6666667,3,,,,,,,,,,,0,911.3875,,955.04486,0.94869995,0.0,0.0,0.75,1.0,0.6666667,0.6666667,6,True,True,True,True,,,261.83044,44.03117,479.99213,542.399,0.12804471,0.8031943,0.64009756,REEVES (DB),,Delaware,2019.75,2019.9166,1208.0432,2500.0,,,2,0.0,0.14678557,0.0,0.0,0.0,0.0,0.0,0.0,2.639039,1.4917696,1.7775567,1.6015228,2.8632307,0.55941707,1322.5731,3482.1377,10135.835,3783.4888,10135.835,3482.1377,0.19259578,0.21140893,0.25270736,0.23918526,0.18634336,0.21709023,0.5007974,0.46985748,0.48965684,0.40157837,0.34755617,0.46406233,0.81318253,0.9078013,0.9798934,0.9854768,0.9839669,0.927439,0.09627916,0.11578408,0.081123024,0.09255051,0.080638394,0.10580992
Well470,4200000470,WCA,6902.0,6902.0,2015.75,20006014.0,18839990.0,-179.91344,9924.677,36.27569,-113.64344,0.3079314,0.3079314,0,0,3,56,0.79961395,0.7371871,0.4810018,1.2758604,Neutral,342636.8,51788.008,0,0,43424.0,65865.0,124749.0,395.9,0.0,0.0,100202.0,0.0,41471.0,89756.0,213438.0,0.0,225178.11,623391.6,1093542.9,475.07996,0.8,0.74935776,0.06,531.12256,1.0272635,0.47843423,0.06,787.8581,1.1571429,0.3345863,0.06512033,319.6854,139,107.647,47.896828,62a9e54eb2ddf80001365b93,629e702c31fd4e000111ef2e,62a93217f08d5a0001797648,,,,,,,,,,,0,,,,,,,,,,,0,2143.4043,,2143.8552,0.38254443,1034.0,1034.0,0.25,0.33333334,0.33333334,0.0,2,2143.4043,,2143.8552,0.38254443,1034.0,1034.0,0.25,0.33333334,0.33333334,0.0,2,True,True,True,True,2898.582,2729.642,155.54382,32.625053,90.320435,158.43855,0.06883222,0.07695198,0.11414924,REEVES (DB),,Delaware,2015.5834,2015.75,2500.0,2500.0,,,2,0.0,0.1511455,0.0,0.0,0.0,0.0,0.0,0.0,2.8424768,1.6084838,1.4307431,1.8769435,2.7304912,0.94453704,2811.7744,1666.4412,9096.6455,10069.096,9096.6455,1666.4412,0.27889955,0.2258265,0.27719378,0.27412972,0.16848668,0.19975677,0.550473,0.56881464,0.6259959,0.49409556,0.49273378,0.52047056,0.75662845,0.87630564,0.65296614,0.6991755,0.7955034,0.8057466,0.08615344,0.09135831,0.059396952,0.056567967,0.08131892,0.0909427
Well471,4200000471,WCC,4176.0,4176.0,2013.0834,,5699780.5,-148.45395,10667.668,36.421099,-113.606674,0.8038638,0.8038638,0,0,2,91,1.0720814,1.0132473,1.0200973,0.9711242,Neutral,292781.2,56249.504,0,0,10976.0,15745.0,21782.0,71.53333,323612.0,472532.0,580117.0,2204.0334,152191.0,222226.0,308598.0,1036.5333,64910.414,962330.0,887173.75,120.54579,1.3,0.78723466,0.06,1766.7871,1.2897959,0.7774573,0.06,3756.813,1.0119184,0.9360846,0.06512033,312.72754,101,98.0681,401.93192,62a9e54eb2ddf80001365b94,629e6fd231fd4e000111e631,62a93214f08d5a000179735c,,,,,,,,,,,0,,,,,,,,,,,0,1302.6443,,1432.8937,0.5197293,1612.0,2038.0,0.125,0.16666667,0.0,0.33333334,2,1302.6443,,1432.8937,0.5197293,1612.0,2038.0,0.125,0.16666667,0.0,0.33333334,2,True,True,True,True,,1364.89,500.0,15.543681,230.44301,212.44582,0.02886633,0.42308122,0.89962,REEVES (DB),,Delaware,2012.9166,2013.0834,2500.0,2500.0,,,4,0.0,0.19212131,0.0,0.0,0.0,0.0,0.0,0.0,3.5273423,0.9634302,1.15132,1.5462344,2.1602619,0.60947454,13072.451,8632.97,11179.171,8528.141,11179.171,8632.97,0.26417142,0.21108447,0.21571456,0.25148788,0.19167008,0.23741755,0.64673597,0.68651265,0.57432044,0.2852514,0.49058542,0.37180585,0.7796002,0.9227623,0.9124656,0.88766664,0.74144673,0.8380702,0.090564154,0.087291,0.07525029,0.0712972,0.07895433,0.09591685
Well472,4200000472,WCBU,3988.0,3988.0,2015.25,6304260.0,5920029.0,-132.08977,11473.114,36.492599999999996,-113.32292,0.49738565,0.49738565,0,3,4,131,1.0598632,3.2008405,1.0857205,0.77877474,Neutral,229165.08,49136.977,0,0,14964.0,26685.0,86125.0,107.09677,55430.0,57054.0,327063.0,428.3871,11057.0,21683.0,57928.0,153.12903,271366.03,452697.16,1384224.0,485.3999,1.3,0.81746787,0.06,916.0258,1.3,0.90549046,0.06,3015.08,1.5,0.8506364,0.06512033,323.07013,95,57.51592,56.91758,62a9e54eb2ddf80001365b95,629e714131fd4e0001121b5a,62a9322cf08d5a00017987b9,1410.7406,463.0785,465.3509,0.9980799,758.0,758.0,0.375,0.33333334,1.0,0.0,3,,,,,,,,,,,0,665.01794,,688.4796,0.94867855,915.0,1736.0,0.25,0.33333334,0.0,0.0,4,665.01794,463.0785,465.3509,0.96985054,758.0,1736.0,0.625,0.6666667,1.0,0.0,7,True,True,True,True,1580.8074,1484.4606,114.4335,68.04565,113.51483,347.0973,0.12171512,0.22969554,0.7560381,WARD (DB),,Delaware,2014.8334,2015.25,1005.05273,2500.0,24.90349,24.90349,20,0.0,0.21441738,0.0,0.0,0.0,0.0,0.0,0.0,2.4626236,1.835256,1.8004512,2.1503365,3.2257245,0.6832518,3967.485,1565.4769,1379.6844,1478.6146,1379.6844,1565.4769,0.17906699,0.20057176,0.19777814,0.22607936,0.21009131,0.21511658,0.5718827,0.56850994,0.5066223,0.45766142,0.38305965,0.51686716,0.7778738,0.86192244,0.94191813,0.9664927,0.82935923,0.8959227,0.08054892,0.09141274,0.07812015,0.08343162,0.074053615,0.094400875
Well473,4200000473,TBSG4,9679.0,9679.0,2019.1666,20075138.0,19159990.0,78.231415,10506.351,36.395432,-113.39555,0.25971392,0.25971392,3,5,0,151,,,,,,262207.7,39111.723,0,0,51475.0,90840.0,145815.0,317.12903,248394.0,459478.0,809006.0,1830.5333,120506.0,243094.0,487972.0,790.8387,401266.44,1850368.6,2786451.2,348.8432,0.83886445,0.4961279,0.06,1028.0903,1.3,0.45556352,0.06,1626.6,0.813712,0.35164887,0.06512033,320.3898,118,240.40013,84.33937,62a9e54eb2ddf80001365b96,629e70e231fd4e0001120ec5,62a93220f08d5a0001797dd7,421.42688,,473.20892,0.8892738,153.0,1888.0,0.375,0.5,0.0,0.6666667,5,1414.9885,511.48776,519.70325,1.0126616,-28.0,0.0,0.375,0.33333334,0.0,0.6666667,3,,,,,,,,,,,0,421.42688,511.48776,473.20892,0.94874233,-28.0,1888.0,0.875,0.8333334,0.6666667,1.0,11,True,True,True,True,2074.092,1979.5424,324.7395,41.457428,191.17354,287.88626,0.036041245,0.10621865,0.16805455,REEVES (DB),,Delaware,2018.75,2019.1666,1182.1304,1438.1859,20.625872,,3,0.0,0.14916314,0.0,0.0,0.0,0.0,0.0,0.0,3.1211295,1.6910415,1.8912259,1.4300568,3.211721,0.6136821,3445.6995,2713.0583,2698.1948,3176.77,2698.1948,2713.0583,0.26007715,0.24084252,0.23645967,0.26001787,0.26385924,0.28224254,0.54668677,0.46901557,0.5794297,0.3146139,0.35673273,0.3751613,0.84321344,0.72641283,0.84605676,0.83681923,0.9487191,0.7449153,0.09193443,0.09062422,0.06556583,0.08080483,0.0656757,0.09019044
Well474,4200000474,WCBU,10979.0,10979.0,2020.5,26430640.0,33638276.0,-129.4695,10854.381,36.451857000000004,-113.39796,0.49773508,0.49773508,7,2,0,72,,,,,,147440.84,31436.01,0,0,102949.0,154301.0,,588.5484,660350.0,1086297.0,,4872.645,367175.0,619251.0,,2001.9354,545323.8,3687505.0,5257260.0,863.32,1.2898356,0.7769864,0.06,3299.24,1.3,0.61017776,0.06,7160.88,1.5,0.7570283,0.06512033,324.2207,93,62.493176,61.929565,62a9e54eb2ddf80001365b97,629e712831fd4e000112189d,62a93230f08d5a0001798a4f,1040.8364,,1295.2008,0.89404714,458.0,1735.0,0.25,0.33333334,0.6666667,0.0,2,446.4553,281.73456,286.38934,1.105258,-30.0,0.0,0.625,0.6666667,1.0,0.0,7,,,,,,,,,,,0,446.4511,281.73456,286.38934,1.1010413,-30.0,1735.0,1.0,1.0,1.0,1.0,16,True,True,True,True,2407.3813,3063.8743,124.422745,49.669716,335.86893,478.8469,0.078633755,0.3005046,0.65223426,WARD (DB),,Delaware,2019.3334,2020.5,908.2725,1035.1174,36.02464,,3,0.0,0.213211,0.0,0.0,0.0,0.0,0.0,0.0,3.3573802,1.9913503,2.1560218,2.0310943,3.4906836,1.0213324,4759.711,3981.4177,3290.2307,4121.2056,3290.2307,3981.4177,0.24001607,0.21591115,0.23181108,0.23091628,0.21379179,0.25832054,0.508074,0.3967108,0.46251923,0.29833204,0.26040494,0.3533324,0.9252269,0.9573141,0.94592047,0.98660994,0.9906442,0.9741128,0.10007283,0.10767113,0.08581372,0.08792881,0.08297131,0.101949476
Well475,4200000475,WCAL,6678.0,6678.0,2017.75,16992232.0,15869287.0,49.234646,11241.753,36.44093,-113.29118,0.47414565,0.47414565,0,0,0,64,,,,,,357443.66,64474.26,0,0,30634.0,112845.0,237953.0,636.7,126905.0,187157.0,211361.0,2672.7334,51343.0,204477.0,453292.0,1090.0,945220.0,2342267.0,2542941.5,764.04,1.0152457,0.47951293,0.06,1519.6204,1.3,0.45556352,0.06,3207.28,1.2291645,0.5989937,0.06512033,320.76343,89,77.234406,69.63973,62a9e54eb2ddf80001365b98,629e712c31fd4e000112191d,62a9322ef08d5a00017988ab,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,True,True,True,True,2544.509,2376.3533,146.87415,141.54237,350.74377,380.79388,0.114411496,0.22755621,0.48027554,WARD (DB),,Delaware,2017.5834,2017.75,2500.0,2500.0,,,2,0.0,0.18037602,0.0,0.0,0.0,0.0,0.0,0.0,3.3382082,2.2686331,2.0802438,2.2723668,2.7650359,0.5985671,2489.5981,1479.9615,1039.4546,986.85095,1039.4546,1479.9615,0.2196223,0.1698498,0.16588274,0.21045688,0.1717122,0.24094392,0.49675694,0.5042687,0.47882947,0.23697923,0.36069462,0.5371946,0.8346771,0.871304,0.9943998,0.99056125,0.98846596,0.9421203,0.09343067,0.106006,0.0817681,0.09291149,0.07059866,0.099317946
Well476,4200000476,WCA,10010.0,10010.0,2017.8334,25322226.0,23840724.0,-89.98634,10139.669,36.306938,-113.60004,0.3597781,0.3597781,0,0,4,68,0.82414454,0.78859544,0.81565064,1.230055,Neutral,341462.34,52947.56,0,0,188424.0,280399.0,383135.0,1238.9354,385611.0,569443.0,774774.0,2601.8708,353644.0,644734.0,951559.0,2260.0645,740041.7,2375196.8,1453474.2,1486.7227,0.80993164,0.73275036,0.06,2712.0776,0.9636252,0.6067878,0.06,3122.245,0.77602595,0.7392916,0.06512033,317.1495,47,99.501945,55.91596,62a9e54eb2ddf80001365b99,629e705a31fd4e000111f506,62a9321bf08d5a0001797980,,,,,,,,,,,0,,,,,,,,,,,0,1110.8622,,1110.9375,0.5800961,547.0,1308.0,0.25,0.33333334,0.33333334,0.0,2,1110.8622,,1110.9375,0.5800961,547.0,1308.0,0.25,0.33333334,0.33333334,0.0,2,True,True,True,True,2529.6929,2381.6907,155.41791,73.93024,237.2824,145.20222,0.14852375,0.27093682,0.3119126,REEVES (DB),,Delaware,2017.5,2017.8334,2500.0,2500.0,,,2,0.0,0.15506119,0.0,0.0,0.0,0.0,0.0,0.0,3.3510795,1.7011096,1.5787619,1.4031554,3.3635225,0.77602243,2169.6636,2840.8584,7520.619,7338.635,7520.619,2840.8584,0.3089418,0.25839823,0.27765483,0.34627143,0.1641049,0.2610747,0.6017412,0.66733474,0.7394545,0.41507202,0.49480185,0.5671011,0.61489433,0.74616766,0.6537844,0.5864915,0.8088159,0.52020746,0.08481041,0.080634385,0.056445885,0.04655779,0.06816136,0.06724293
